Station_Id_C,Lon,Lat,Alti,Station_levl,Province,City,Cnty,Country,ProvinceCode,CityCode,CntyCode
53392,114.58,41.85,0.0,11,河北省,张家口市,康保县,中国,130000,130700,130723
53397,113.98,41.1,0.0,11,河北省,张家口市,尚义县,中国,130000,130700,130725
53399,114.7,41.15,0.0,11,河北省,张家口市,张北县,中国,130000,130700,130722
53491,114.38,40.68,0.0,11,河北省,张家口市,怀安县,中国,130000,130700,130728
53492,114.15,40.1,0.0,11,河北省,张家口市,阳原县,中国,130000,130700,130727
53498,115.03,40.57,0.0,11,河北省,张家口市,宣化区,中国,130000,130700,130705
53499,114.73,40.77,0.0,11,河北省,张家口市,万全区,中国,130000,130700,130708
53593,114.57,39.83,0.0,11,河北省,张家口市,蔚县,中国,130000,130700,130726
53596,115.15,38.92,0.0,11,河北省,保定市,顺平县,中国,130000,130600,130636
53599,114.68,39.36,0.0,11,河北省,保定市,涞源县,中国,130000,130600,130630
53680,114.38,38.29,0.0,11,河北省,石家庄市,灵寿县,中国,130000,130100,130126
53682,114.68,38.63,0.0,11,河北省,保定市,曲阳县,中国,130000,130600,130634
53688,114.55,38.42,0.0,11,河北省,石家庄市,行唐县,中国,130000,130100,130125
53689,115.07,38.02,0.0,11,河北省,石家庄市,晋州市,中国,130000,130100,130183
53690,114.18,38.85,0.0,11,河北省,保定市,阜平县,中国,130000,130600,130624
53691,114.57,38.15,0.0,11,河北省,石家庄市,正定县,中国,130000,130100,130123
53692,114.98,38.72,0.0,11,河北省,保定市,唐县,中国,130000,130600,130627
53693,114.13,38.03,0.0,11,河北省,石家庄市,井陉县,中国,130000,130100,130121
53694,114.22,38.27,0.0,11,河北省,石家庄市,平山县,中国,130000,130100,130131
53695,114.68,38.35,0.0,11,河北省,石家庄市,新乐市,中国,130000,130100,130184
53696,115.02,38.54,0.0,11,河北省,保定市,定州市,中国,130000,130600,130682
53697,114.83,38.03,0.0,11,河北省,石家庄市,藁城区,中国,130000,130100,130109
53698,114.35,38.07,0.0,11,河北省,石家庄市,鹿泉区,中国,130000,130100,130110
53699,114.95,38.18,0.0,11,河北省,石家庄市,无极县,中国,130000,130100,130130
53773,114.62,36.33,0.0,11,河北省,邯郸市,临漳县,中国,130000,130400,130423
53781,114.47,36.86,0.0,11,河北省,邢台市,沙河市,中国,130000,130500,130582
53784,114.78,37.75,0.0,11,河北省,石家庄市,赵县,中国,130000,130100,130133
53785,114.67,37.52,0.0,11,河北省,邢台市,柏乡县,中国,130000,130500,130524
53789,114.63,37.88,0.0,11,河北省,石家庄市,栾城区,中国,130000,130100,130111
53790,114.6,37.63,0.0,11,河北省,石家庄市,高邑县,中国,130000,130100,130127
53791,114.5,37.79,0.0,11,河北省,石家庄市,元氏县,中国,130000,130100,130132
53792,114.48,37.45,0.0,11,河北省,邢台市,临城县,中国,130000,130500,130522
53794,114.75,37.35,0.0,11,河北省,邢台市,隆尧县,中国,130000,130500,130525
53795,114.4,37.65,0.0,11,河北省,石家庄市,赞皇县,中国,130000,130100,130129
53796,114.88,37.61,0.0,11,河北省,邢台市,宁晋县,中国,130000,130500,130528
53797,114.38,37.28,0.0,11,河北省,邢台市,内丘县,中国,130000,130500,130523
53798,114.37,37.18,0.0,11,河北省,邢台市,信都区,中国,130000,130500,130503
53799,115.0,37.22,0.0,11,河北省,邢台市,巨鹿县,中国,130000,130500,130529
53883,114.7,37.13,0.0,11,河北省,邢台市,任泽区,中国,130000,130500,130505
53886,113.67,36.57,0.0,11,河北省,邯郸市,涉县,中国,130000,130400,130426
53890,114.1,36.67,0.0,11,河北省,邯郸市,武安市,中国,130000,130400,130481
53891,114.68,37.02,0.0,11,河北省,邢台市,南和区,中国,130000,130500,130506
53892,114.47,36.61,0.0,11,河北省,邯郸市,复兴区,中国,130000,130400,130404
53893,115.0,36.78,0.0,11,河北省,邯郸市,曲周县,中国,130000,130400,130435
53894,114.2,36.4,0.0,11,河北省,邯郸市,峰峰矿区,中国,130000,130400,130406
53895,114.45,36.75,0.0,11,河北省,邯郸市,永年区,中国,130000,130400,130408
53896,114.95,36.33,0.0,11,河北省,邯郸市,魏县,中国,130000,130400,130434
53897,114.35,36.4,0.0,11,河北省,邯郸市,磁县,中国,130000,130400,130427
53899,114.97,36.47,0.0,11,河北省,邯郸市,广平县,中国,130000,130400,130432
53980,114.8,36.54,0.0,11,河北省,邯郸市,肥乡区,中国,130000,130400,130407
53996,114.65,36.45,0.0,11,河北省,邯郸市,成安县,中国,130000,130400,130424
54301,115.65,41.67,0.0,11,河北省,张家口市,沽源县,中国,130000,130700,130724
54304,115.27,40.95,0.0,11,河北省,张家口市,崇礼区,中国,130000,130700,130709
54308,116.63,41.2,0.0,11,河北省,承德市,丰宁满族自治县,中国,130000,130800,130826
54311,117.77,41.97,0.0,11,河北省,承德市,围场满族蒙古族自治县,中国,130000,130800,130828
54318,117.73,41.32,0.0,11,河北省,承德市,隆化县,中国,130000,130800,130825
54319,118.67,41.0,0.0,11,河北省,承德市,平泉市,中国,130000,130800,130881
54401,114.92,40.77,0.0,11,河北省,张家口市,桥东区,中国,130000,130700,130702
54404,115.83,40.88,0.0,11,河北省,张家口市,赤城县,中国,130000,130700,130732
54405,115.5,40.42,0.0,11,河北省,张家口市,怀来县,中国,130000,130700,130730
54408,115.22,40.38,0.0,11,河北省,张家口市,涿鹿县,中国,130000,130700,130731
54420,117.33,40.93,0.0,11,河北省,承德市,滦平县,中国,130000,130800,130824
54423,117.92,40.97,0.0,11,河北省,承德市,双桥区,中国,130000,130800,130802
54425,117.47,40.4,0.0,11,河北省,承德市,兴隆县,中国,130000,130800,130822
54429,117.95,40.2,0.0,11,河北省,唐山市,遵化市,中国,130000,130200,130281
54430,118.22,40.78,0.0,11,河北省,承德市,承德县,中国,130000,130800,130821
54432,118.47,40.61,0.0,11,河北省,承德市,宽城满族自治县,中国,130000,130800,130827
54434,118.33,40.17,0.0,11,河北省,唐山市,迁西县,中国,130000,130200,130227
54436,118.95,40.42,0.0,11,河北省,秦皇岛市,青龙满族自治县,中国,130000,130300,130321
54437,118.62,39.5,0.0,11,河北省,唐山市,滦南县,中国,130000,130200,130224
54438,118.88,39.88,0.0,11,河北省,秦皇岛市,卢龙县,中国,130000,130300,130324
54439,118.72,40.02,0.0,11,河北省,唐山市,迁安市,中国,130000,130200,130283
54449,119.52,39.85,0.0,11,河北省,秦皇岛市,北戴河区,中国,130000,130300,130304
54502,116.03,39.47,0.0,11,河北省,保定市,涿州市,中国,130000,130600,130681
54503,115.82,39.07,0.0,11,河北省,保定市,容城县,中国,130000,130600,130629
54506,115.95,39.32,0.0,11,河北省,保定市,高碑店市,中国,130000,130600,130684
54507,115.52,39.33,0.0,11,河北省,保定市,易县,中国,130000,130600,130633
54510,116.95,39.92,0.0,11,河北省,廊坊市,大厂回族自治县,中国,130000,131000,131028
54512,116.28,39.42,0.0,11,河北省,廊坊市,固安县,中国,130000,131000,131022
54515,116.7,39.5,0.0,11,河北省,廊坊市,安次区,中国,130000,131000,131002
54518,116.4,39.17,0.0,11,河北省,廊坊市,霸州市,中国,130000,131000,131081
54519,116.48,39.29,0.0,11,河北省,廊坊市,永清县,中国,130000,131000,131023
54520,117.08,39.97,0.0,11,河北省,廊坊市,三河市,中国,130000,131000,131082
54521,116.98,39.7,0.0,11,河北省,廊坊市,香河县,中国,130000,131000,131024
54522,117.73,39.88,0.0,11,河北省,唐山市,玉田县,中国,130000,130200,130229
54531,118.72,39.72,0.0,11,河北省,唐山市,滦州市,中国,130000,130200,130284
54532,118.08,39.79,0.0,11,河北省,唐山市,丰润区,中国,130000,130200,130208
54533,118.1,39.58,0.0,11,河北省,唐山市,丰南区,中国,130000,130200,130207
54534,118.1,39.65,0.0,11,河北省,唐山市,路北区,中国,130000,130200,130203
54535,118.47,39.28,0.0,11,河北省,唐山市,曹妃甸区,中国,130000,130200,130209
54539,118.88,39.43,0.0,11,河北省,唐山市,乐亭县,中国,130000,130200,130225
54540,119.2,39.72,0.0,11,河北省,秦皇岛市,昌黎县,中国,130000,130300,130322
54541,119.23,39.9,0.0,11,河北省,秦皇岛市,抚宁区,中国,130000,130300,130306
54601,115.65,38.97,0.0,11,河北省,保定市,徐水区,中国,130000,130600,130609
54602,115.48,38.72,0.0,11,河北省,保定市,清苑区,中国,130000,130600,130608
54603,115.77,38.72,0.0,11,河北省,保定市,高阳县,中国,130000,130600,130628
54604,115.33,38.42,0.0,11,河北省,保定市,安国市,中国,130000,130600,130683
54605,115.93,38.93,0.0,11,河北省,保定市,安新县,中国,130000,130600,130632
54606,115.75,38.22,0.0,11,河北省,衡水市,饶阳县,中国,130000,131100,131124
54607,115.12,38.7,0.0,11,河北省,保定市,望都县,中国,130000,130600,130631
54608,115.55,38.0,0.0,11,河北省,衡水市,深州市,中国,130000,131100,131182
54609,115.58,38.22,0.0,11,河北省,衡水市,安平县,中国,130000,131100,131125
54610,116.1,38.72,0.0,11,河北省,沧州市,任丘市,中国,130000,130900,130982
54611,115.32,38.93,0.0,11,河北省,保定市,满城区,中国,130000,130600,130607
54612,116.45,38.85,0.0,11,河北省,廊坊市,文安县,中国,130000,131000,131026
54613,116.62,38.7,0.0,11,河北省,廊坊市,大城县,中国,130000,131000,131025
54614,116.05,38.42,0.0,11,河北省,沧州市,河间市,中国,130000,130900,130984
54615,116.85,38.58,0.0,11,河北省,沧州市,青县,中国,130000,130900,130922
54616,116.85,38.35,0.0,11,河北省,沧州市,运河区,中国,130000,130900,130903
54617,116.17,38.2,0.0,11,河北省,沧州市,献县,中国,130000,130900,130929
54618,116.55,38.08,0.0,11,河北省,沧州市,泊头市,中国,130000,130900,130981
54620,115.57,38.47,0.0,11,河北省,保定市,蠡县,中国,130000,130600,130635
54621,115.18,38.18,0.0,11,河北省,石家庄市,深泽县,中国,130000,130100,130128
54624,117.32,38.4,0.0,11,河北省,沧州市,黄骅市,中国,130000,130900,130983
54626,115.82,38.42,0.0,11,河北省,沧州市,肃宁县,中国,130000,130900,130926
54627,117.23,38.03,0.0,11,河北省,沧州市,盐山县,中国,130000,130900,130925
54628,117.48,38.15,0.0,11,河北省,沧州市,海兴县,中国,130000,130900,130924
54631,115.15,37.07,0.0,11,河北省,邢台市,广宗县,中国,130000,130500,130531
54632,115.03,37.07,0.0,11,河北省,邢台市,平乡县,中国,130000,130500,130532
54633,115.27,37.5,0.0,11,河北省,邢台市,新河县,中国,130000,130500,130530
54636,116.12,39.02,0.0,11,河北省,保定市,雄县,中国,130000,130600,130638
54640,114.87,36.92,0.0,11,河北省,邯郸市,鸡泽县,中国,130000,130400,130431
54644,117.12,38.04,0.0,11,河北省,沧州市,孟村回族自治县,中国,130000,130900,130930
54700,115.93,38.03,0.0,11,河北省,衡水市,武强县,中国,130000,131100,131123
54701,115.2,37.93,0.0,11,河北省,石家庄市,辛集市,中国,130000,130100,130181
54702,115.7,37.72,0.0,11,河北省,衡水市,桃城区,中国,130000,131100,131102
54703,115.88,37.79,0.0,11,河北省,衡水市,武邑县,中国,130000,131100,131122
54704,115.57,37.52,0.0,11,河北省,衡水市,冀州区,中国,130000,131100,131103
54705,115.38,37.36,0.0,11,河北省,邢台市,南宫市,中国,130000,130500,130581
54706,115.67,37.08,0.0,11,河北省,邢台市,清河县,中国,130000,130500,130534
54707,115.98,37.35,0.0,11,河北省,衡水市,故城县,中国,130000,131100,131126
54708,115.73,37.5,0.0,11,河北省,衡水市,枣强县,中国,130000,131100,131121
54710,116.17,37.86,0.0,11,河北省,衡水市,阜城县,中国,130000,131100,131128
54711,116.28,37.7,0.0,11,河北省,衡水市,景县,中国,130000,131100,131127
54713,116.53,37.88,0.0,11,河北省,沧州市,东光县,中国,130000,130900,130923
54717,116.4,37.63,0.0,11,河北省,沧州市,吴桥县,中国,130000,130900,130928
54719,116.68,38.03,0.0,11,河北省,沧州市,南皮县,中国,130000,130900,130927
54800,115.25,37.0,0.0,11,河北省,邢台市,威县,中国,130000,130500,130533
54801,115.48,36.85,0.0,11,河北省,邢台市,临西县,中国,130000,130500,130535
54804,115.18,36.29,0.0,11,河北省,邯郸市,大名县,中国,130000,130400,130425
54809,115.28,36.54,0.0,11,河北省,邯郸市,馆陶县,中国,130000,130400,130433
54820,115.2,36.82,0.0,11,河北省,邯郸市,邱县,中国,130000,130400,130430
53595,113.78,38.72,0.0,11,河北省,石家庄市,平山县,中国,130000,130100,130131
53793,113.95,37.17,0.0,11,河北省,邢台市,信都区,中国,130000,130500,130503
54418,117.58,38.56,0.0,11,河北省,沧州市,黄骅市,中国,130000,130900,130983
54504,115.16,39.42,0.0,11,河北省,保定市,易县,中国,130000,130600,130633
54537,118.49,38.97,0.0,11,河北省,唐山市,曹妃甸区,中国,130000,130200,130209
54538,118.45,39.1,0.0,11,河北省,唐山市,曹妃甸区,中国,130000,130200,130209
54544,119.28,39.57,0.0,11,河北省,秦皇岛市,昌黎县,中国,130000,130300,130322
54647,118.9,39.18,0.0,11,河北省,唐山市,乐亭县,中国,130000,130200,130225
54720,117.71,38.46,0.0,11,河北省,沧州市,黄骅市,中国,130000,130900,130983
54721,117.88,38.34,0.0,11,河北省,沧州市,黄骅市,中国,130000,130900,130983
660031,119.53,39.99,0.0,14,河北省,秦皇岛市,海港区,中国,130000,130300,130302
660062,114.51,36.19,0.0,14,河北省,邯郸市,临漳县,中国,130000,130400,130423
660063,114.69,36.17,0.0,14,河北省,邯郸市,临漳县,中国,130000,130400,130423
660077,114.66,36.61,0.0,14,河北省,邯郸市,丛台区,中国,130000,130400,130403
660093,115.05,36.22,0.0,14,河北省,邯郸市,魏县,中国,130000,130400,130434
660094,114.9,36.18,0.0,14,河北省,邯郸市,魏县,中国,130000,130400,130434
660096,116.75,41.02,0.0,14,河北省,承德市,丰宁满族自治县,中国,130000,130800,130826
660104,114.0,36.42,0.0,14,河北省,邯郸市,磁县,中国,130000,130400,130427
660133,118.98,40.61,0.0,14,河北省,承德市,宽城满族自治县,中国,130000,130800,130827
660159,118.21,40.49,0.0,14,河北省,承德市,宽城满族自治县,中国,130000,130800,130827
660179,117.82,41.61,0.0,14,河北省,承德市,隆化县,中国,130000,130800,130825
660243,115.12,36.64,0.0,14,河北省,邯郸市,曲周县,中国,130000,130400,130435
660253,119.35,40.02,0.0,14,河北省,秦皇岛市,抚宁区,中国,130000,130300,130306
660278,119.21,40.17,0.0,14,河北省,秦皇岛市,青龙满族自治县,中国,130000,130300,130321
660300,114.03,38.88,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
660312,115.37,39.84,0.0,14,河北省,保定市,涞水县,中国,130000,130600,130623
660351,114.75,38.51,0.0,14,河北省,保定市,曲阳县,中国,130000,130600,130634
660357,114.83,38.72,0.0,14,河北省,保定市,唐县,中国,130000,130600,130627
660362,114.85,38.93,0.0,14,河北省,保定市,唐县,中国,130000,130600,130627
660373,118.28,41.33,0.0,14,河北省,承德市,承德县,中国,130000,130800,130821
660377,117.09,41.05,0.0,14,河北省,承德市,丰宁满族自治县,中国,130000,130800,130826
660378,116.52,41.48,0.0,14,河北省,承德市,丰宁满族自治县,中国,130000,130800,130826
660379,116.43,41.05,0.0,14,河北省,承德市,丰宁满族自治县,中国,130000,130800,130826
660397,117.02,40.76,0.0,14,河北省,承德市,滦平县,中国,130000,130800,130824
660403,118.9,41.27,0.0,14,河北省,承德市,平泉市,中国,130000,130800,130881
660404,117.54,41.86,0.0,14,河北省,承德市,围场满族蒙古族自治县,中国,130000,130800,130828
660408,117.56,42.24,0.0,14,河北省,承德市,围场满族蒙古族自治县,中国,130000,130800,130828
660417,118.02,40.4,0.0,14,河北省,承德市,兴隆县,中国,130000,130800,130822
660455,114.31,36.79,0.0,14,河北省,邯郸市,武安市,中国,130000,130400,130481
660466,119.57,40.24,0.0,14,河北省,秦皇岛市,海港区,中国,130000,130300,130302
660469,119.12,40.52,0.0,14,河北省,秦皇岛市,青龙满族自治县,中国,130000,130300,130321
660472,118.67,40.31,0.0,14,河北省,秦皇岛市,青龙满族自治县,中国,130000,130300,130321
660473,119.29,40.42,0.0,14,河北省,秦皇岛市,青龙满族自治县,中国,130000,130300,130321
660475,119.35,40.13,0.0,14,河北省,秦皇岛市,抚宁区,中国,130000,130300,130306
660480,114.1,37.72,0.0,14,河北省,石家庄市,井陉县,中国,130000,130100,130121
660486,113.92,38.07,0.0,14,河北省,石家庄市,井陉县,中国,130000,130100,130121
660537,113.81,37.14,0.0,14,河北省,邢台市,信都区,中国,130000,130500,130503
660553,116.23,41.06,0.0,14,河北省,张家口市,赤城县,中国,130000,130700,130732
660556,116.16,40.85,0.0,14,河北省,张家口市,赤城县,中国,130000,130700,130732
660613,115.41,36.22,0.0,14,河北省,邯郸市,大名县,中国,130000,130400,130425
660614,115.27,36.35,0.0,14,河北省,邯郸市,大名县,中国,130000,130400,130425
660708,115.09,37.39,0.0,14,河北省,邢台市,巨鹿县,中国,130000,130500,130529
660731,114.58,37.28,0.0,14,河北省,邢台市,内丘县,中国,130000,130500,130523
660734,116.89,37.99,0.0,14,河北省,沧州市,南皮县,中国,130000,130900,130927
660756,114.11,37.46,0.0,14,河北省,邢台市,临城县,中国,130000,130500,130522
660790,114.22,36.58,0.0,14,河北省,邯郸市,武安市,中国,130000,130400,130481
660844,115.15,37.71,0.0,14,河北省,邢台市,宁晋县,中国,130000,130500,130528
660861,113.69,38.35,0.0,14,河北省,石家庄市,平山县,中国,130000,130100,130131
660872,114.29,38.54,0.0,14,河北省,石家庄市,灵寿县,中国,130000,130100,130126
660874,114.24,37.85,0.0,14,河北省,石家庄市,元氏县,中国,130000,130100,130132
660895,118.36,40.39,0.0,14,河北省,唐山市,迁西县,中国,130000,130200,130227
660915,118.11,40.28,0.0,14,河北省,唐山市,遵化市,中国,130000,130200,130281
660918,118.1,40.15,0.0,14,河北省,唐山市,遵化市,中国,130000,130200,130281
660943,114.05,37.22,0.0,14,河北省,邢台市,信都区,中国,130000,130500,130503
660964,114.37,40.96,0.0,14,河北省,张家口市,尚义县,中国,130000,130700,130725
660984,114.33,41.22,0.0,14,河北省,张家口市,张北县,中国,130000,130700,130722
660999,114.97,41.18,0.0,14,河北省,张家口市,张北县,中国,130000,130700,130722
661009,114.48,38.02,0.0,14,河北省,石家庄市,桥西区,中国,130000,130100,130104
661088,114.4,37.85,0.0,14,河北省,石家庄市,元氏县,中国,130000,130100,130132
661122,115.39,38.01,0.0,14,河北省,石家庄市,辛集市,中国,130000,130100,130181
661126,115.31,37.85,0.0,14,河北省,石家庄市,辛集市,中国,130000,130100,130181
661168,114.74,38.17,0.0,14,河北省,石家庄市,藁城区,中国,130000,130100,130109
661210,114.01,38.32,0.0,14,河北省,石家庄市,平山县,中国,130000,130100,130131
661214,113.64,38.61,0.0,14,河北省,石家庄市,平山县,中国,130000,130100,130131
661248,117.58,40.32,0.0,14,河北省,承德市,兴隆县,中国,130000,130800,130822
661253,114.32,36.95,0.0,14,河北省,邢台市,沙河市,中国,130000,130500,130582
661260,114.01,36.96,0.0,14,河北省,邢台市,沙河市,中国,130000,130500,130582
661302,114.03,38.56,0.0,14,河北省,石家庄市,灵寿县,中国,130000,130100,130126
661504,115.69,38.36,0.0,14,河北省,保定市,蠡县,中国,130000,130600,130635
661506,115.6,38.61,0.0,14,河北省,保定市,蠡县,中国,130000,130600,130635
661531,114.94,39.4,0.0,14,河北省,保定市,涞源县,中国,130000,130600,130630
661532,115.23,38.52,0.0,14,河北省,保定市,定州市,中国,130000,130600,130682
661535,115.22,39.57,0.0,14,河北省,保定市,涞水县,中国,130000,130600,130623
661547,114.57,38.84,0.0,14,河北省,保定市,曲阳县,中国,130000,130600,130634
661553,115.04,39.94,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
661555,114.56,39.51,0.0,14,河北省,保定市,涞源县,中国,130000,130600,130630
661561,115.92,38.72,0.0,14,河北省,保定市,高阳县,中国,130000,130600,130628
661562,115.87,38.56,0.0,14,河北省,保定市,高阳县,中国,130000,130600,130628
661601,114.57,38.96,0.0,14,河北省,保定市,唐县,中国,130000,130600,130627
661604,114.72,39.07,0.0,14,河北省,保定市,唐县,中国,130000,130600,130627
661624,115.27,38.69,0.0,14,河北省,保定市,清苑区,中国,130000,130600,130608
661625,115.38,38.6,0.0,14,河北省,保定市,清苑区,中国,130000,130600,130608
661643,114.89,39.08,0.0,14,河北省,保定市,顺平县,中国,130000,130600,130636
661663,113.96,38.79,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
661667,113.84,38.92,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
661674,114.02,39.0,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
661675,114.4,39.01,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
661676,114.38,38.72,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
661785,115.8,39.27,0.0,14,河北省,保定市,定兴县,中国,130000,130600,130626
661827,114.86,39.35,0.0,14,河北省,保定市,涞源县,中国,130000,130600,130630
661835,114.43,39.25,0.0,14,河北省,保定市,涞源县,中国,130000,130600,130630
661844,115.29,39.39,0.0,14,河北省,保定市,易县,中国,130000,130600,130633
661850,114.95,39.22,0.0,14,河北省,保定市,易县,中国,130000,130600,130633
661853,115.14,39.29,0.0,14,河北省,保定市,易县,中国,130000,130600,130633
661854,115.13,39.08,0.0,14,河北省,保定市,易县,中国,130000,130600,130633
661867,115.7,39.39,0.0,14,河北省,保定市,涞水县,中国,130000,130600,130623
661902,115.25,39.14,0.0,14,河北省,保定市,易县,中国,130000,130600,130633
661911,115.46,39.11,0.0,14,河北省,保定市,徐水区,中国,130000,130600,130609
661914,114.14,38.71,0.0,14,河北省,保定市,阜平县,中国,130000,130600,130624
662025,116.14,37.49,0.0,14,河北省,衡水市,故城县,中国,130000,131100,131126
662031,115.88,37.45,0.0,14,河北省,衡水市,枣强县,中国,130000,131100,131121
662070,115.42,37.68,0.0,14,河北省,衡水市,冀州区,中国,130000,131100,131103
662086,115.92,37.56,0.0,14,河北省,衡水市,景县,中国,130000,131100,131127
662090,116.11,37.65,0.0,14,河北省,衡水市,景县,中国,130000,131100,131127
662105,116.02,37.92,0.0,14,河北省,衡水市,武邑县,中国,130000,131100,131122
662124,116.36,37.97,0.0,14,河北省,衡水市,阜城县,中国,130000,131100,131128
662143,115.7,38.04,0.0,14,河北省,衡水市,深州市,中国,130000,131100,131182
662326,116.93,38.5,0.0,14,河北省,沧州市,青县,中国,130000,130900,130922
662329,116.95,38.29,0.0,14,河北省,沧州市,沧县,中国,130000,130900,130921
662382,116.82,38.11,0.0,14,河北省,沧州市,南皮县,中国,130000,130900,130927
662427,117.42,37.93,0.0,14,河北省,沧州市,盐山县,中国,130000,130900,130925
662428,117.13,37.86,0.0,14,河北省,沧州市,盐山县,中国,130000,130900,130925
662442,116.14,38.03,0.0,14,河北省,沧州市,泊头市,中国,130000,130900,130981
662482,115.99,38.18,0.0,14,河北省,沧州市,献县,中国,130000,130900,130929
662484,116.19,38.33,0.0,14,河北省,沧州市,献县,中国,130000,130900,130929
662485,116.37,38.32,0.0,14,河北省,沧州市,献县,中国,130000,130900,130929
662499,117.16,38.45,0.0,14,河北省,沧州市,黄骅市,中国,130000,130900,130983
662502,117.48,38.29,0.0,14,河北省,沧州市,黄骅市,中国,130000,130900,130983
662510,117.3,38.19,0.0,14,河北省,沧州市,黄骅市,中国,130000,130900,130983
662522,116.39,38.54,0.0,14,河北省,沧州市,河间市,中国,130000,130900,130984
662540,116.21,38.59,0.0,14,河北省,沧州市,河间市,中国,130000,130900,130984
662570,117.03,38.59,0.0,14,河北省,沧州市,青县,中国,130000,130900,130922
662586,116.04,38.61,0.0,14,河北省,沧州市,任丘市,中国,130000,130900,130982
662587,116.3,38.71,0.0,14,河北省,沧州市,任丘市,中国,130000,130900,130982
662602,117.51,38.44,0.0,14,河北省,沧州市,黄骅市,中国,130000,130900,130983
662706,116.77,39.29,0.0,14,河北省,廊坊市,安次区,中国,130000,131000,131002
662707,116.84,39.18,0.0,14,河北省,廊坊市,安次区,中国,130000,131000,131002
662730,116.59,38.51,0.0,14,河北省,廊坊市,大城县,中国,130000,131000,131025
662732,116.48,39.5,0.0,14,河北省,廊坊市,广阳区,中国,130000,131000,131003
662750,116.32,38.95,0.0,14,河北省,廊坊市,文安县,中国,130000,131000,131026
662754,114.36,41.41,0.0,14,河北省,张家口市,张北县,中国,130000,130700,130722
662766,116.53,39.04,0.0,14,河北省,廊坊市,霸州市,中国,130000,131000,131081
662786,116.65,39.21,0.0,14,河北省,廊坊市,永清县,中国,130000,131000,131023
662818,116.23,39.24,0.0,14,河北省,廊坊市,固安县,中国,130000,131000,131022
662925,114.09,40.83,0.0,14,河北省,张家口市,尚义县,中国,130000,130700,130725
662928,114.87,40.11,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
662944,114.35,40.52,0.0,14,河北省,张家口市,怀安县,中国,130000,130700,130728
662954,115.74,40.22,0.0,14,河北省,张家口市,怀来县,中国,130000,130700,130730
662980,114.51,40.07,0.0,14,河北省,张家口市,阳原县,中国,130000,130700,130727
662989,115.56,41.3,0.0,14,河北省,张家口市,沽源县,中国,130000,130700,130724
662990,115.91,41.3,0.0,14,河北省,张家口市,沽源县,中国,130000,130700,130724
662995,115.22,40.68,0.0,14,河北省,张家口市,宣化区,中国,130000,130700,130705
662997,114.84,40.5,0.0,14,河北省,张家口市,宣化区,中国,130000,130700,130705
663024,114.85,39.88,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
663028,114.3,39.9,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
663037,114.68,40.06,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
663041,114.01,40.04,0.0,14,河北省,张家口市,阳原县,中国,130000,130700,130727
663050,114.61,40.29,0.0,14,河北省,张家口市,阳原县,中国,130000,130700,130727
663052,114.35,40.09,0.0,14,河北省,张家口市,阳原县,中国,130000,130700,130727
663055,114.59,39.63,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
663057,114.79,39.61,0.0,14,河北省,张家口市,蔚县,中国,130000,130700,130726
663063,115.1,40.11,0.0,14,河北省,张家口市,涿鹿县,中国,130000,130700,130731
663066,115.31,40.15,0.0,14,河北省,张家口市,涿鹿县,中国,130000,130700,130731
663070,115.15,40.24,0.0,14,河北省,张家口市,涿鹿县,中国,130000,130700,130731
663105,114.85,40.26,0.0,14,河北省,张家口市,宣化区,中国,130000,130700,130705
663116,115.14,39.72,0.0,14,河北省,张家口市,涿鹿县,中国,130000,130700,130731
663124,114.53,40.53,0.0,14,河北省,张家口市,怀安县,中国,130000,130700,130728
663134,114.95,40.93,0.0,14,河北省,张家口市,崇礼区,中国,130000,130700,130709
663178,115.73,40.67,0.0,14,河北省,张家口市,赤城县,中国,130000,130700,130732
663181,115.24,41.15,0.0,14,河北省,张家口市,崇礼区,中国,130000,130700,130709
663203,114.32,40.79,0.0,14,河北省,张家口市,尚义县,中国,130000,130700,130725
663204,114.07,41.42,0.0,14,河北省,张家口市,尚义县,中国,130000,130700,130725
663222,114.68,41.4,0.0,14,河北省,张家口市,张北县,中国,130000,130700,130722
663225,114.93,41.39,0.0,14,河北省,张家口市,张北县,中国,130000,130700,130722
663235,115.28,41.39,0.0,14,河北省,张家口市,张北县,中国,130000,130700,130722
663241,114.99,41.56,0.0,14,河北省,张家口市,沽源县,中国,130000,130700,130724
663245,115.89,41.76,0.0,14,河北省,张家口市,沽源县,中国,130000,130700,130724
663246,115.32,41.54,0.0,14,河北省,张家口市,沽源县,中国,130000,130700,130724
663248,115.88,41.52,0.0,14,河北省,张家口市,沽源县,中国,130000,130700,130724
663261,114.59,41.99,0.0,14,河北省,张家口市,康保县,中国,130000,130700,130723
